ensembl_id	hgnc_symbol	chr	start	end	strand
ENSG00000227942	FRMD8P1	X	64770778	64772301	-1
ENSG00000115942	ORC2	2	201773696	201828403	-1
ENSG00000250830	MRPS35P2	5	97738246	97738436	-1
ENSG00000253245	MTND1P36	11	103278169	103279104	-1
ENSG00000231809	NANOGP9	X	64992583	64993474	-1
ENSG00000144120	TMEM177	2	120436743	120444083	1
ENSG00000213608	SLC25A14P1	4	84398677	84399577	1
ENSG00000091181	IL5RA	3	3111233	3168297	-1
ENSG00000203761	MSTO2P	1	155581011	155720105	1
ENSG00000162980	ARL5A	2	152645498	152685006	-1
ENSG00000264018	RN7SL207P	7	145793180	145793471	1
ENSG00000239525	RPL30P5	4	84423852	84424187	1
ENSG00000186660	ZFP91	11	58346584	58388515	1
ENSG00000214076	CPSF1P1	22	32665368	32669097	1
ENSG00000214077	GNAQP1	2	132181374	132182440	-1
ENSG00000226857	DUTP3	7	146843434	146843848	1
ENSG00000182606	TRAK1	3	42055294	42267381	1
ENSG00000171793	CTPS1	1	41445007	41478235	1
ENSG00000211976	IGHV3-73	14	107210932	107211471	-1
ENSG00000170619	COMMD5	8	146066427	146079121	-1
ENSG00000232391	RANP2	7	146864436	146864664	1
ENSG00000001617	SEMA3F	3	50192478	50226508	1
ENSG00000213648	SULT1A4	16	29467127	29476300	1
ENSG00000221442	MIR548F4	7	147075109	147075213	-1
ENSG00000121871	SLITRK3	3	164904508	164914897	-1
ENSG00000216090	MIR937	8	144895127	144895212	-1
ENSG00000264200	MIR4693	11	103720634	103720708	1
ENSG00000224650	IGHV3-74	14	107218676	107219365	-1
ENSG00000227497	PABPC1P6	2	92065995	92068221	1
ENSG00000164442	CITED2	6	139693393	139695757	-1
ENSG00000112249	ASCC3	6	100956070	101329248	-1
ENSG00000232742	RHOQP2	2	132218533	132219150	1
ENSG00000207574	MIR661	8	145019359	145019447	-1
ENSG00000252251	RNA5SP348	11	104123307	104123343	1
ENSG00000112977	DAP	5	10679342	10761384	-1
ENSG00000211979	IGHV7-81	14	107282792	107283280	-1
ENSG00000117362	APH1A	1	150237804	150241980	-1
ENSG00000171873	ADRA1D	20	4201329	4229721	-1
ENSG00000004487	KDM1A	1	23345941	23410182	1
ENSG00000111540	RAB5B	12	56367697	56388490	1
ENSG00000265575	MIR4784	2	132248733	132248809	-1
ENSG00000112118	MCM3	6	52128807	52149679	-1
ENSG00000271093	IGLCOR22-2	22	32752663	32752975	-1
ENSG00000206906	RNU6-458P	14	19119515	19119621	1
ENSG00000256394	ASIC5	4	156750881	156787425	-1
ENSG00000079277	MKNK1	1	47023090	47082515	-1
ENSG00000197588	KLKP1	19	51385352	51399654	-1
ENSG00000201499	RNU6-312P	2	201746438	201746544	-1
ENSG00000175061	C17orf76-AS1	17	16342136	16381992	1
ENSG00000252916	RNU6-762P	2	201763743	201763844	1
ENSG00000108179	PPIF	10	81107225	81115093	1
ENSG00000243519	IGLVIVOR22-2	22	32772669	32773122	1
ENSG00000263947	RN7SL694P	2	201792267	201792534	1
ENSG00000222783	RN7SKP212	3	130530612	130530939	-1
ENSG00000232829	GSTO3P	3	130546503	130547220	1
ENSG00000170848	PSG6	19	43406231	43423715	-1
ENSG00000106263	EIF3B	7	2393721	2420380	1
ENSG00000225695	HNRNPA1P35	2	201927812	201928774	1
ENSG00000252148	RNU6-1206P	2	201944565	201944667	1
ENSG00000112763	BTN2A1	6	26458150	26476849	1
ENSG00000255073	ZFP91-CNTF	11	58346645	58392112	1
ENSG00000115282	TTC31	2	74710200	74722013	1
ENSG00000185254	TEX28	X	153498930	153523796	-1
ENSG00000249778	TRMT112P2	5	79328994	79329125	-1
ENSG00000244404	RN7SL216P	3	25061654	25061954	-1
ENSG00000146857	STRA8	7	134916731	134943244	1
ENSG00000072041	SLC6A15	12	85253492	85307394	-1
ENSG00000201614	RNU4-19P	1	155864072	155864177	1
ENSG00000232133	IMPDH1P10	2	202002239	202004750	-1
ENSG00000201713	RNA5SP125	3	25066498	25066617	1
ENSG00000251102	CTBP2P4	5	97912045	97912964	1
ENSG00000107779	BMPR1A	10	88516407	88692595	1
ENSG00000207475	SNORA42	1	155889700	155889836	-1
ENSG00000213877	CFL1P7	3	25365665	25366150	1
ENSG00000252808	SCARNA4	1	155895749	155895877	-1
ENSG00000171453	POLR1C	6	43477440	43497323	1
ENSG00000122042	UBL3	13	30338508	30424821	-1
ENSG00000233833	ETF1P3	X	65014187	65015677	1
ENSG00000114200	BCHE	3	165490692	165555260	-1
ENSG00000251890	RNA5SP497	22	33031088	33031184	-1
ENSG00000235013	COX20P2	2	231822308	231822665	1
ENSG00000226312	CFLAR-AS1	2	202005007	202022546	-1
ENSG00000183628	DGCR6	22	18893541	18901751	1
ENSG00000105664	COMP	19	18893583	18902123	-1
ENSG00000201962	RNA5SP126	3	25393775	25393883	-1
ENSG00000123594	ATXN3L	X	13336770	13338518	-1
ENSG00000224296	MRPL49P1	5	63970680	63971214	1
ENSG00000221801	MIR548H2	16	11400297	11400384	-1
ENSG00000268581	SIGLEC18P	19	51623244	51626222	1
ENSG00000242689	CNTF	11	58390146	58393198	1
ENSG00000116031	CD207	2	71057347	71062952	-1
ENSG00000134986	NREP	5	110998318	111333161	-1
ENSG00000207933	MIR9-1	1	156390123	156390230	1
ENSG00000238829	RNU7-45P	2	202006627	202006689	1
ENSG00000164743	C8orf48	8	13424352	13425796	1
ENSG00000135577	NMBR	6	142379467	142409936	-1
ENSG00000178814	OPLAH	8	145106167	145118735	-1
ENSG00000258233	ARHGAP42P5	14	19400329	19403264	-1
ENSG00000264219	MIR4442	3	25706364	25706430	-1
ENSG00000227348	MTND5P25	2	202077006	202077804	-1
ENSG00000238225	CRIP1P2	3	25728387	25728614	1
ENSG00000188396	TCTEX1D4	1	45271585	45272957	-1
ENSG00000225796	MTND4P23	2	202078021	202079383	-1
ENSG00000185379	RAD51D	17	33426811	33448541	-1
ENSG00000074696	PTPLAD1	15	65822756	65870687	1
ENSG00000265731	RN7SL522P	16	11571888	11572132	1
ENSG00000206937	SNORA70B	2	61644379	61644513	-1
ENSG00000137409	MTCH1	6	36935917	36954074	-1
ENSG00000207939	MIR223	X	65238712	65238821	1
ENSG00000149124	GLYAT	11	58407899	58499447	-1
ENSG00000111432	FZD10	12	130647004	130650285	1
ENSG00000133805	AMPD3	11	10329860	10529126	1
ENSG00000185053	SGCZ	8	13947373	15095848	-1
ENSG00000206228	HNRNPA1P4	8	83203859	83204614	-1
ENSG00000214329	SLC9B1P2	2	92071102	92119740	-1
ENSG00000166887	VPS39	15	42450899	42500514	-1
ENSG00000262117	BCAR4	16	11913686	11922702	-1
ENSG00000172366	FAM195A	16	691813	698474	1
ENSG00000237294	EIF4BP9	X	65294677	65296189	-1
ENSG00000260087	PCMTD1P2	16	33941656	33942010	1
ENSG00000222009	BTBD19	1	45274154	45281257	1
ENSG00000249177	MTND4P29	2	202419107	202420774	1
ENSG00000174903	RAB1B	11	66036004	66044963	1
ENSG00000263629	MIR5586	14	60113680	60113738	-1
ENSG00000062485	CS	12	56665483	56694176	-1
ENSG00000227841	MTND5P31	2	202421615	202422988	1
ENSG00000208035	MIR143	5	148808481	148808586	1
ENSG00000235892	PKMP2	X	65717590	65719266	1
ENSG00000171101	SIGLEC17P	19	51670585	51676780	1
ENSG00000201574	RNU1-93P	2	231998176	231998344	1
ENSG00000250732	RPEP1	5	64546954	64547611	-1
ENSG00000200108	RNU6-774P	4	85154810	85154916	1
ENSG00000231556	RSL24D1P3	7	64800087	64800581	-1
ENSG00000260001	TGFBR3L	19	7981030	7983982	1
ENSG00000173163	COMMD1	2	62115859	62374382	1
ENSG00000198759	EGFL6	X	13587724	13651694	1
ENSG00000241790	ENO1P4	2	202486369	202488153	-1
ENSG00000263641	MIR4777	2	232227419	232227504	1
ENSG00000256642	LINC00273	16	33961052	33962503	-1
ENSG00000203805	PPAPDC1A	10	122216466	122349367	1
ENSG00000185332	TMEM105	17	79285074	79304474	-1
ENSG00000202423	RNU6-827P	2	79109573	79109678	1
ENSG00000260318	COX6CP1	16	11997780	11997994	-1
ENSG00000269936	MIR145	5	148809849	148812397	1
ENSG00000007350	TKTL1	X	153524024	153558700	1
ENSG00000200434	RNA5-8SP2	16	33965426	33965577	1
ENSG00000200048	RNU6-812P	2	79109754	79109860	1
ENSG00000115594	IL1R1	2	102681004	102796334	1
ENSG00000258013	RPL3P13	4	85465457	85465672	-1
ENSG00000172799	ZBTB8OSP2	2	232298634	232299137	-1
ENSG00000260224	UBL5P4	16	12062365	12062600	-1
ENSG00000239466	RN7SL552P	4	85608881	85609171	-1
ENSG00000251260	WDFY3-AS1	4	85724411	85731544	1
ENSG00000206885	SNORA75	2	232320511	232320647	-1
ENSG00000252062	RNU6-469P	4	85807539	85807639	-1
ENSG00000207280	SNORD20	2	232321155	232321234	-1
ENSG00000254195	TPM3P3	8	85074353	85074706	1
ENSG00000204787	REG1P	2	79362629	79365553	-1
ENSG00000266012	MIR4764	22	33832568	33832655	-1
ENSG00000202400	SNORD82	2	232325082	232325151	-1
ENSG00000180769	WDFY3-AS2	4	85887538	85932430	1
ENSG00000206624	RNU1-39P	5	178311716	178311880	1
ENSG00000223198	RNU2-22P	2	232366701	232366912	-1
ENSG00000232081	LARGE-IT1	22	34119818	34120898	-1
ENSG00000221365	MIR1228	12	57588287	57588359	1
ENSG00000241641	RPS23P6	16	12175094	12175759	1
ENSG00000241112	RPL29P14	5	148924946	148925373	-1
ENSG00000198153	ZNF849P	19	22867969	22869534	1
ENSG00000181798	LINC00471	2	232373137	232379050	-1
ENSG00000104976	SNAPC2	19	7985201	7988135	1
ENSG00000253869	PIGFP1	5	178349065	178349717	1
ENSG00000241282	RPL34P33	19	22882154	22882487	1
ENSG00000206701	RNU6-1040P	8	85577994	85578100	-1
ENSG00000189292	FAM150B	2	279558	288851	-1
ENSG00000222972	RNU6-651P	2	202511439	202511543	1
ENSG00000224973	LARGE-AS1	22	34121000	34146830	1
ENSG00000222213	RNU6-588P	5	148986200	148986304	-1
ENSG00000216671	CCNYL3	16	34262756	34318684	1
ENSG00000242928	RN7SL868P	5	149101633	149101933	1
ENSG00000154040	CABYR	18	21718942	21741567	1
ENSG00000232270	INTS4L2	7	65112777	65180636	1
ENSG00000185894	BPY2C	Y	27177048	27208695	-1
ENSG00000125207	PIWIL1	12	130822432	130857182	1
ENSG00000199047	MIR378A	5	149112388	149112453	1
ENSG00000040731	CDH10	5	24487209	24645087	-1
ENSG00000103852	TTC23	15	99676528	99791428	-1
ENSG00000201901	RN7SKP48	4	86021649	86021976	1
ENSG00000238959	RNU7-19P	3	73076959	73077024	1
ENSG00000146433	TMEM181	6	158957468	159056460	1
ENSG00000213871	TAF9BP1	3	25796416	25797161	1
ENSG00000268789	VN1R87P	19	22925726	22926212	-1
ENSG00000156689	GLYATL2	11	58601542	58671688	-1
ENSG00000231124	UBE2V1P11	2	202689271	202689555	1
ENSG00000252651	RNU6-557P	3	73141299	73141408	-1
ENSG00000203413	ACTBP6	8	85860820	85861909	1
ENSG00000226049	TLK2P1	17	32363700	32366891	-1
ENSG00000120262	CCDC170	6	151815165	151942328	1
ENSG00000254750	CASP1P2	11	104934072	104942268	-1
ENSG00000253655	IGJP1	8	85892308	85892782	-1
ENSG00000266421	MIR4451	4	86643621	86643686	1
ENSG00000264733	MIR4718	16	12814178	12814228	1
ENSG00000212184	RNU6-440P	2	202792162	202792266	1
ENSG00000268696	ZNF723	19	23015003	23042224	1
ENSG00000234158	RPEP2	3	26057160	26057860	1
ENSG00000246763	RGMB-AS1	5	98105322	98109173	-1
ENSG00000255430	CASP1P1	11	104993388	104994066	-1
ENSG00000236124	HMGN2P23	2	113738743	113739011	-1
ENSG00000252370	RNA5SP438	17	32447075	32447186	-1
ENSG00000196150	ZNF250	8	146076632	146127553	-1
ENSG00000102781	KATNAL1	13	30776767	30881621	-1
ENSG00000268541	VN1R88P	19	23044105	23044396	1
ENSG00000241907	RPS20P4	5	149401130	149401484	-1
ENSG00000249438	KRT18P45	5	79584268	79585600	1
ENSG00000254767	OR2AL1P	11	105065167	105065673	-1
ENSG00000161791	FMNL3	12	50031724	50101948	-1
ENSG00000077348	EXOSC5	19	41892279	41903384	-1
ENSG00000080802	CNOT4	7	135046547	135194875	-1
ENSG00000237603	HMGB3P12	3	26257813	26258368	1
ENSG00000201805	RNU6-1180P	2	113844382	113844488	1
ENSG00000177234	C10orf85	10	122357721	122359629	1
ENSG00000174871	CNIH2	11	66045661	66052772	1
ENSG00000221878	PSG7	19	43428286	43441330	-1
ENSG00000202324	RNA5SP366	12	99477561	99477683	-1
ENSG00000108829	LRRC59	17	48452420	48474914	-1
ENSG00000069869	NEDD4	15	56119120	56285944	-1
ENSG00000203733	GJE1	6	142454227	142456288	1
ENSG00000214203	RPS4XP1	12	100402830	100403616	-1
ENSG00000222663	RNU4-55P	11	105695360	105695496	1
ENSG00000270971	REXO1L8P	8	86554958	86556701	-1
ENSG00000254544	PCNAP4	11	19296087	19296816	-1
ENSG00000272628	REXO1L3P	8	86566862	86568611	-1
ENSG00000252081	RNU6-277P	11	105845553	105845658	-1
ENSG00000197948	FCHSD1	5	141018869	141030986	-1
ENSG00000227087	RBMX2P5	5	79627392	79628360	-1
ENSG00000175093	SPSB4	3	140770244	140867453	1
ENSG00000271381	REXO1L9P	8	86775087	86776836	-1
ENSG00000270375	REXO1L2P	8	86839131	86840877	-1
ENSG00000196284	SUPT3H	6	44777054	45345690	-1
ENSG00000088179	PTPN4	2	120517207	120741394	1
ENSG00000255270	NAV2-IT1	11	19402031	19406561	1
ENSG00000110046	ATG2A	11	64662007	64684722	-1
ENSG00000171867	PRNP	20	4666882	4682236	1
ENSG00000200687	RNA5SP335	11	19423419	19423528	-1
ENSG00000149308	NPAT	11	108027942	108093369	-1
ENSG00000255043	NAV2-AS5	11	19524219	19528776	-1
ENSG00000267920	SNX6P1	19	23309371	23310594	-1
ENSG00000160392	C19orf47	19	40825443	40854434	-1
ENSG00000251783	RNU6-1170P	10	43100606	43100711	1
ENSG00000239202	RN7SL499P	2	232510711	232510984	-1
ENSG00000230458	GPM6BP1	Y	20740303	20740446	1
ENSG00000254622	NAV2-AS4	11	19532437	19541443	-1
ENSG00000135521	LTV1	6	144164481	144184949	1
ENSG00000131007	TTTY9B	Y	20743092	20752407	-1
ENSG00000104723	TUSC3	8	15274724	15624158	1
ENSG00000265210	MIR4486	11	19596857	19596919	1
ENSG00000169064	ZBBX	3	166958075	167099134	-1
ENSG00000231009	CUBNP1	10	43189819	43210023	-1
ENSG00000184144	CNTN2	1	205012325	205047627	1
ENSG00000222246	MIR1471	2	232756952	232757008	-1
ENSG00000227191	TRGC2	7	38279181	38289173	-1
ENSG00000264309	MIR4694	11	19781550	19781629	-1
ENSG00000009844	VTA1	6	142468367	142545826	1
ENSG00000207626	MIR562	2	233037363	233037457	1
ENSG00000254542	NAV2-AS3	11	20000245	20002883	-1
ENSG00000211687	TRGJ2	7	38292981	38293030	-1
ENSG00000252608	RNU6-1191P	16	81140138	81140244	-1
ENSG00000254453	NAV2-AS2	11	20065392	20070849	-1
ENSG00000211688	TRGJP2	7	38295938	38295997	-1
ENSG00000230122	ECEL1P3	2	233214464	233216019	-1
ENSG00000250569	NTAN1P2	8	87493983	87495231	-1
ENSG00000263672	RN7SL750P	7	100418651	100418886	-1
ENSG00000254894	NAV2-AS1	11	20141230	20142178	-1
ENSG00000273048	MIR4720	16	81418623	81418698	1
ENSG00000211689	TRGC1	7	38297480	38305279	-1
ENSG00000239825	RN7SL549P	7	100503919	100504197	-1
ENSG00000254088	SLC2A3P4	8	87515820	87517290	1
ENSG00000201198	RNU6-879P	12	57809079	57809186	1
ENSG00000120008	WDR11	10	122610687	122669036	1
ENSG00000244280	ECEL1P2	2	233250460	233252167	-1
ENSG00000240438	OFD1P5Y	Y	20743949	20790963	-1
ENSG00000072756	TRNT1	3	3168600	3192563	1
ENSG00000207318	RNU6-1184P	7	147528862	147528969	1
ENSG00000251936	RNA5SP249	7	147546976	147547074	1
ENSG00000201059	RNA5SP336	11	21022427	21022543	-1
ENSG00000128487	SPECC1	17	19912657	20222339	1
ENSG00000189077	TMEM120A	7	75616155	75623977	-1
ENSG00000242266	RN7SL456P	7	147637096	147637391	1
ENSG00000132591	ERAL1	17	27181956	27188085	1
ENSG00000205333	GOLGA2P1	8	87669616	87672521	-1
ENSG00000117425	PTCH2	1	45285516	45308735	-1
ENSG00000154945	ANKRD40	17	48770551	48785285	-1
ENSG00000197083	ZNF300P1	5	150310207	150325851	-1
ENSG00000171864	PRND	20	4702556	4709106	1
ENSG00000243374	RN7SL72P	7	148135401	148135667	1
ENSG00000125398	SOX9	17	70117161	70122561	1
ENSG00000264205	RN7SL71P	5	178893834	178894126	-1
ENSG00000131037	EPS8L1	19	55583388	55599291	1
ENSG00000169129	AFAP1L2	10	116054583	116164515	-1
ENSG00000224886	BEND3P3	10	81444250	81444739	-1
ENSG00000146425	DYNLT1	6	159057506	159065771	-1
ENSG00000151790	TDO2	4	156775890	156841558	1
ENSG00000130598	TNNI2	11	1860219	1862910	1
ENSG00000106991	ENG	9	130577291	130617035	-1
ENSG00000252865	RNU6-594P	12	57904847	57904918	1
ENSG00000264046	RN7SL312P	12	57907700	57908023	1
ENSG00000174851	YIF1A	11	66052051	66056641	-1
ENSG00000208028	MIR616	12	57912946	57913042	-1
ENSG00000180259	PRNT	20	4711928	4721314	-1
ENSG00000252816	RNA5SP337	11	21405347	21405455	-1
ENSG00000222636	RN7SKP54	7	100701580	100701848	1
ENSG00000172288	CDY1	Y	27768264	27771049	1
ENSG00000251712	RNU7-20P	7	148518104	148518165	1
ENSG00000239468	RN7SL569P	7	148587306	148587607	1
ENSG00000252757	RN7SKP96	4	87257471	87257767	-1
ENSG00000252310	RNY5	7	148638580	148638658	1
ENSG00000266515	MIR4452	4	87463635	87463705	-1
ENSG00000200227	RNA5SP197	5	150857020	150857138	-1
ENSG00000264425	MIR4653	7	100802754	100802836	1
ENSG00000224679	MED15P4	2	132292760	132294561	-1
ENSG00000205267	DGAT2L7P	7	100845043	100846807	-1
ENSG00000182481	KPNA2	17	66031635	66042958	1
ENSG00000170613	FAM71B	5	156588857	156593275	-1
ENSG00000176896	TCEANC	X	13671225	13700083	1
ENSG00000178531	CTXN1	19	7989372	7991051	-1
ENSG00000176769	TCERG1L	10	132890654	133109984	-1
ENSG00000101265	RASSF2	20	4760669	4804291	-1
ENSG00000188279	FAM25C	10	49199649	49207818	-1
ENSG00000254376	SOX5P	8	88800790	88801916	-1
ENSG00000243130	PSG11	19	43511808	43530664	-1
ENSG00000205981	DNAJC19	3	180701497	180707562	-1
ENSG00000222427	RNA5SP338	11	22709897	22709981	1
ENSG00000168685	IL7R	5	35852797	35879705	1
ENSG00000149743	TRPT1	11	63991271	63993726	-1
ENSG00000135090	TAOK3	12	118587606	118810750	-1
ENSG00000223788	DIS3L2P1	2	233306744	233312128	1
ENSG00000185774	KCNIP4	4	20730239	21950422	-1
ENSG00000214695	NPAP1P2	10	81620329	81621562	1
ENSG00000266620	MIR5001	2	233415184	233415283	-1
ENSG00000109475	RPL34	4	109541722	109551568	1
ENSG00000204437	CTSLP6	10	81630131	81633659	-1
ENSG00000249140	PRDX2P3	5	178999157	178999742	1
ENSG00000161996	WDR90	16	699311	717833	1
ENSG00000242307	RPS26P52	16	14016189	14016536	-1
ENSG00000235043	TECRP1	4	87870818	87871276	-1
ENSG00000221273	MIR1237	11	64136074	64136175	1
ENSG00000123595	RAB9A	X	13707244	13728625	1
ENSG00000131023	LATS1	6	149979289	150039392	-1
ENSG00000226481	ACTR3BP2	2	92128694	92130496	1
ENSG00000133195	SLC39A11	17	70642088	71088851	-1
ENSG00000259979	VN1R68P	16	34352609	34353327	-1
ENSG00000248180	GAPDHP60	4	88128244	88129238	1
ENSG00000222667	RNU6-394P	X	65896100	65896206	-1
ENSG00000204434	POTEKP	2	132349325	132384839	1
ENSG00000260724	VN1R69P	16	34368885	34369446	1
ENSG00000095787	WAC	10	28821422	28912041	1
ENSG00000196104	SPOCK3	4	167654535	168155947	-1
ENSG00000101210	EEF1A2	20	62119366	62130505	-1
ENSG00000188038	NRN1L	16	67918708	67922758	1
ENSG00000263981	MIR5705	4	88221647	88221735	-1
ENSG00000104980	TIMM44	19	7991603	8008805	-1
ENSG00000205726	ITSN1	21	35014706	35272165	1
ENSG00000262470	TVP23CP2	16	14294214	14294836	1
ENSG00000171790	SLFNL1	1	41481269	41488909	-1
ENSG00000240966	RN7SL681P	4	88308038	88308326	-1
ENSG00000144583	MARCH4	2	217122588	217236750	-1
ENSG00000256043	CTSO	4	156845270	156875069	-1
ENSG00000250162	CSNK1A1P3	5	98169086	98169415	1
ENSG00000141141	DDX52	17	35969787	36003493	-1
ENSG00000163634	THOC7	3	63819546	63849579	-1
ENSG00000207648	MIR192	11	64658609	64658718	-1
ENSG00000229719	MIR194-2	11	64658827	64660921	-1
ENSG00000177191	B3GNT8	19	41931264	41934635	-1
ENSG00000201612	RN7SKP15	12	27959015	27959323	-1
ENSG00000266123	RN7SL114P	11	64817249	64817511	-1
ENSG00000065413	ANKRD44	2	197831741	198175897	-1
ENSG00000222610	RNU6-402P	5	98225435	98225537	1
ENSG00000196459	TRAPPC2	X	13730363	13752754	-1
ENSG00000207639	MIR193B	16	14397824	14397906	1
ENSG00000199130	MIR365A	16	14403142	14403228	1
ENSG00000164674	SYTL3	6	159071046	159185908	1
ENSG00000254455	HIGD1AP10	11	64913162	64913443	-1
ENSG00000261461	UBE2MP1	16	34404063	34404612	-1
ENSG00000222477	RNU2-23P	11	64915055	64915249	1
ENSG00000225526	C3orf83	3	12556433	12602558	-1
ENSG00000234898	CHEK2P3	2	92145462	92151636	1
ENSG00000261608	SLC25A1P4	16	34407687	34408464	1
ENSG00000242430	RN7SL274P	16	14695684	14695951	-1
ENSG00000198576	ARC	8	143692405	143696833	-1
ENSG00000238964	RNU7-125P	16	14737645	14737706	1
ENSG00000129493	HEATR5A	14	31760994	31889788	-1
ENSG00000252316	RNY4	7	148660407	148660502	1
ENSG00000179938	GOLGA8J	15	30375158	30385702	1
ENSG00000159792	PSKH1	16	67927175	67963581	1
ENSG00000202354	RNY3	7	148680847	148680948	1
ENSG00000249251	PGAM1P8	11	64942506	64942973	-1
ENSG00000201098	RNY1	7	148684228	148684340	-1
ENSG00000202528	RNU6-650P	7	148730149	148730259	1
ENSG00000234565	COX6B1P1	7	148751053	148751265	1
ENSG00000108848	LUC7L3	17	48796905	48833574	1
ENSG00000240877	RN7SL521P	7	148822785	148823078	-1
ENSG00000175470	PPP2R2D	10	133747955	133773331	1
ENSG00000252145	RNU6-1225P	X	67321910	67321974	-1
ENSG00000197847	SLC22A20	11	64981311	65010228	1
ENSG00000198856	OSTC	4	109571740	109588976	1
ENSG00000142961	MOB3C	1	47073387	47082563	-1
ENSG00000254465	PRKRIRP4	11	23499614	23501976	1
ENSG00000124813	RUNX2	6	45295894	45632086	1
ENSG00000174529	TMEM81	1	205052258	205053645	-1
ENSG00000109670	FBXW7	4	153242410	153457253	-1
ENSG00000145431	PDGFC	4	157681606	157892546	-1
ENSG00000075975	MKRN2	3	12598513	12625212	1
ENSG00000220157	HNRNPA1P12	5	79654899	79655859	-1
ENSG00000179292	TMEM151A	11	66059341	66064135	1
ENSG00000181027	FKRP	19	47249303	47280245	1
ENSG00000206774	RNU6-211P	5	79661545	79661651	-1
ENSG00000161513	FDXR	17	72858619	72869156	-1
ENSG00000151353	TMEM18	2	667335	677439	-1
ENSG00000138375	SMARCAL1	2	217277137	217347776	1
ENSG00000206747	RNU6-245P	X	67759285	67759391	-1
ENSG00000113851	CRBN	3	3190676	3221394	-1
ENSG00000124557	BTN1A1	6	26501449	26510650	1
ENSG00000236735	RPL31P63	X	67819926	67820315	1
ENSG00000251888	RN7SKP190	16	82226110	82226395	-1
ENSG00000252519	RNU6-783P	11	23871324	23871428	1
ENSG00000250504	KRT18P51	4	145493390	145494135	1
ENSG00000105341	ATP5SL	19	41937223	41946622	-1
ENSG00000174807	CD248	11	66081958	66084515	-1
ENSG00000168904	LRRC28	15	99791567	99930934	1
ENSG00000228409	CCT6P1	7	65216129	65228341	1
ENSG00000248890	HHIP-AS1	4	145564074	145582509	-1
ENSG00000235479	RAB9AP4	Y	20811557	20812165	1
ENSG00000117222	RBBP5	1	205055270	205091143	-1
ENSG00000232267	ACTR3P2	X	67991165	67992421	1
ENSG00000257990	NF1P4	14	19485970	19495426	-1
ENSG00000147862	NFIB	9	14081842	14398982	-1
ENSG00000167311	ART5	11	3659733	3663546	-1
ENSG00000237383	CNN2P11	2	95391419	95391680	-1
ENSG00000222102	RN7SKP232	5	151083850	151084139	-1
ENSG00000227762	GUSBP8	5	98868332	98870315	1
ENSG00000249606	TRAPPC2P7	Y	20817406	20818076	-1
ENSG00000252031	RNU6-561P	2	79863988	79864089	-1
ENSG00000249193	HSPD1P5	4	145766777	145768496	1
ENSG00000265526	MIR4304	12	123495214	123495275	-1
ENSG00000005007	UPF1	19	18942747	18979045	1
ENSG00000167653	PSCA	8	143751726	143764142	1
ENSG00000008283	CYB561	17	61509665	61523739	-1
ENSG00000164040	PGRMC2	4	129190397	129209984	-1
ENSG00000105223	PLD3	19	40854363	40886346	1
ENSG00000266436	MIR4264	2	79876420	79876485	-1
ENSG00000242153	OFD1P6Y	Y	20835919	20901083	1
ENSG00000257853	MED15P1	14	19498565	19502394	-1
ENSG00000204323	SMIM5	17	73629514	73637484	1
ENSG00000174791	RIN1	11	66097713	66104311	-1
ENSG00000222276	RNU2-33P	14	96850961	96851152	1
ENSG00000222594	RN7SKP235	4	145956284	145956588	1
ENSG00000251366	DBIP2	5	79899202	79899463	-1
ENSG00000152942	RAD17	5	68665120	68710628	1
ENSG00000259059	PEBP1P1	14	96890037	96890546	-1
ENSG00000133687	TMTC1	12	29653773	29937692	-1
ENSG00000240992	RPS23P4	4	146190962	146191710	-1
ENSG00000189403	HMGB1	13	31032884	31191734	-1
